time,number_of_changes,compression,Page Size,Cluster Size,Cluster Bunch,throughput(MB/s),size(MB),throughput_increase(%),size_decrease(%),performance(%),accepted,writing_time,processing_time,res_0,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,res_10,res_11,res_12,res_13,res_14,res_15,res_16,res_17,res_18,res_19
23-04-21_15:03:52,1,lz4,524288,104857600,2,1245.64,1097688171,55.924,0.525,28.225,True,36.321,31.994,1267.7,1249.4,1247.8,1235.3,1235.5,1252.8,1249.6,1245.5,1241.3,1237.3,1251.0,1228.0,1238.6,1251.1,1238.4,1222.2,1251.8,1243.1,1271.1,1255.4
23-04-21_15:04:58,1,lz4,524288,104857600,3,1247.81,1097688171,56.195,0.525,28.360,True,35.455,31.159,1243.9,1282.6,1246.8,1254.2,1242.0,1254.1,1255.8,1242.3,1242.6,1245.6,1228.8,1265.2,1239.4,1246.3,1246.6,1240.2,1247.5,1238.4,1242.2,1251.4
23-04-21_15:19:23,2,lzma,524288,209715200,3,36.66,990047087,-95.411,10.280,-42.565,False,232.770,631.451,36.7,36.6,36.5,36.9,37.0,37.1,36.8,37.0,36.0,36.7,36.5,36.9,36.5,36.4,36.5,36.8,36.7,36.4,36.7,36.5
23-04-21_15:20:31,1,lz4,1048576,104857600,3,1270.85,1096892258,59.079,0.597,29.838,True,36.699,32.097,1258.2,1238.5,1257.1,1254.8,1384.0,1241.1,1242.3,1250.1,1362.1,1283.0,1249.0,1276.0,1258.3,1244.0,1367.8,1246.0,1240.4,1237.8,1270.5,1256.2
23-04-21_15:21:21,1,none,1048576,104857600,3,1096.30,1574419205,37.230,-42.677,-2.724,False,12.497,37.285,1091.5,1094.8,1099.1,1102.1,1087.1,1096.4,1101.9,1097.9,1097.5,1095.3,1083.8,1097.1,1094.4,1098.9,1101.6,1096.4,1091.4,1098.8,1104.0,1096.0
23-04-21_15:36:07,2,lzma,1048576,52428800,3,35.54,988541643,-95.551,10.416,-42.567,False,240.704,645.026,35.7,35.8,35.3,35.8,35.3,35.6,35.6,35.6,35.4,35.2,35.5,35.6,35.6,35.6,35.6,35.6,35.6,35.7,35.2,35.7
23-04-21_15:37:05,3,zstd,2097152,104857600,4,1161.81,1017260300,45.430,7.814,26.622,False,24.437,33.037,1158.2,1160.1,1243.2,1158.7,1160.3,1235.7,1153.1,1156.4,1158.3,1165.1,1141.9,1145.2,1147.5,1141.8,1142.0,1156.5,1156.9,1143.5,1156.1,1155.8
23-04-21_15:39:02,3,zlib,524288,209715200,3,358.93,1037917519,-55.071,5.942,-24.565,False,39.135,78.002,359.9,355.6,360.9,361.0,356.5,363.2,360.4,358.0,359.0,359.7,357.0,359.7,357.5,357.2,359.2,360.1,359.5,359.2,357.1,357.8
23-04-21_15:53:21,3,lzma,524288,104857600,2,36.63,990042785,-95.415,10.280,-42.567,False,232.627,626.146,36.9,36.7,36.7,36.8,36.3,36.8,36.7,36.6,36.6,36.7,36.8,36.7,36.8,36.7,36.4,36.3,36.7,36.7,36.6,36.3
23-04-21_15:54:27,1,lz4,524288,104857600,3,1247.86,1097688171,56.201,0.525,28.363,False,35.499,31.064,1241.1,1247.3,1242.6,1237.8,1250.5,1278.5,1234.7,1246.2,1279.0,1281.6,1240.7,1237.3,1237.8,1245.0,1246.4,1235.3,1252.8,1241.2,1239.0,1242.4
23-04-21_15:55:35,2,lz4,524288,209715200,3,1267.48,1097750717,58.658,0.520,29.589,True,34.834,32.633,1258.6,1257.8,1269.3,1257.7,1287.8,1272.9,1258.3,1245.2,1270.4,1259.3,1296.0,1271.2,1257.6,1272.8,1261.0,1262.7,1298.2,1273.6,1258.6,1260.6
23-04-21_15:56:46,1,lz4,524288,314572800,3,1283.08,1097740207,60.610,0.521,30.565,True,35.439,35.713,1273.5,1263.6,1286.4,1280.1,1284.7,1284.7,1288.5,1269.2,1277.4,1311.7,1274.4,1265.2,1311.8,1280.3,1303.2,1301.2,1290.0,1278.1,1261.6,1276.4
23-04-21_15:57:58,1,lz4,262144,314572800,3,1212.05,1099063773,51.719,0.401,26.060,False,34.746,36.658,1206.4,1202.4,1199.4,1221.1,1213.7,1206.1,1208.9,1214.9,1203.1,1214.6,1216.2,1197.2,1228.0,1201.3,1219.7,1190.6,1212.5,1232.5,1225.7,1226.6
23-04-21_15:59:04,2,lz4,524288,209715200,2,1255.18,1097750717,57.118,0.520,28.819,False,35.408,31.228,1252.3,1249.3,1247.9,1251.1,1283.0,1246.9,1244.7,1251.8,1258.4,1262.5,1242.0,1261.0,1260.4,1263.0,1242.9,1261.0,1262.1,1257.7,1243.0,1262.7
23-04-21_16:00:13,2,lz4,262144,314572800,2,1181.15,1099063773,47.851,0.401,24.126,False,34.608,33.382,1188.5,1180.4,1173.1,1172.0,1227.6,1185.0,1174.6,1175.4,1185.7,1181.9,1175.0,1171.6,1175.5,1170.5,1194.3,1172.0,1185.4,1179.9,1167.5,1187.3
23-04-21_16:01:23,2,lz4,1048576,209715200,3,1261.27,1096877310,57.880,0.599,29.239,False,37.481,33.079,1259.4,1272.1,1272.6,1258.7,1261.2,1261.2,1270.5,1273.0,1252.4,1271.2,1257.9,1259.6,1259.1,1260.2,1259.5,1253.1,1258.2,1254.5,1255.9,1255.1
23-04-21_16:16:16,2,lzma,1048576,314572800,3,35.73,988695125,-95.528,10.402,-42.563,False,242.098,651.032,35.9,35.5,35.6,35.5,35.9,35.8,35.8,35.8,36.1,35.6,35.8,35.5,35.5,35.8,35.4,36.0,35.5,36.0,35.4,36.0
